Id,SalePrice
1565,144422.1012976355
1566,238876.39147744596
1567,76875.85219835286
1568,236570.55847948414
1569,126486.90694852428
1570,138521.36645179967
1571,113704.85712985501
1572,144412.84613970388
1573,245737.08862270752
1574,122578.31218011421
1575,227267.4029405915
1576,227553.87747007058
1577,183034.05772188192
1578,137120.58004052073
1579,143578.60131196663
1580,194528.4732656767
1581,155440.04041250574
1582,127966.90301392968
1583,308423.29075121885
1584,222283.55589837872
1585,137066.53855655435
1586,75615.9841803657
1587,99666.64804250092
1588,154238.52567682124
1589,95927.2791433554
1590,135136.97153881568
1591,97280.55271455481
1592,118408.30621733077
1593,126056.99826960477
1594,121499.95971849124
1595,104567.38486706393
1596,238178.85073842356
1597,188766.25404919087
1598,207390.8775628432
1599,165728.12552960365
1600,161959.1474741607
1601,76647.06358597497
1602,111832.16088949598
1603,94009.94162640513
1604,258062.2672567907
1605,244145.2891800972
1606,169104.91583735467
1607,175900.89977919444
1608,204550.58082060865
1609,188291.99746089563
1610,152374.48099929414
1611,136195.07569883633
1612,167945.06893892578
1613,165345.16158180634
1614,120821.39591157311
1615,87311.63035738889
1616,77556.23484812048
1617,92345.49515944815
1618,129777.3096639571
1619,146804.91225283232
1620,158845.00785602725
1621,140210.32190825947
1622,144478.73134448056
1623,272736.7956641871
1624,215331.28938536448
1625,119712.96719790947
1626,169296.46973398302
1627,191927.61656725488
1628,282321.21638372645
1629,177547.56993252036
1630,366647.50767549133
1631,213820.83707268693
1632,237599.85304156377
1633,168663.78050933604
1634,187005.4732382626
1635,176172.41444669355
1636,152810.07014783582
1637,204620.09046023685
1638,182576.73935079877
1639,186203.36807883752
1640,265080.0258883236
1641,187517.96669532073
1642,232771.14066083045
1643,219695.97605346347
1644,234559.60217401458
1645,204394.62041493293
1646,160837.8621911047
1647,160437.36664646183
1648,129808.53747926932
1649,140170.18458066983
1650,114851.41888042302
1651,122642.48110887552
1652,97720.13564251467
1653,100886.41567597415
1654,150644.45244525946
1655,144518.31238358346
1656,143349.36039412997
1657,150683.25359962587
1658,144794.72619488972
1659,131658.63193837993
1660,157600.73862907517
1661,441623.5847426581
1662,417913.3753366729
1663,394474.1043401788
1664,522962.20938207145
1665,303096.0941754744
1666,323346.6432717241
1667,405755.0692089213
1668,334815.76780613064
1669,298038.7946767873
1670,347086.2818025573
1671,265146.3756902386
1672,460989.5427234458
1673,281773.6305181907
1674,241917.51500001422
1675,191288.98316806174
1676,193004.04170756892
1677,214279.58121656507
1678,488423.1376149986
1679,403130.02808177506
1680,329361.30374461913
1681,241675.16615489262
1682,307733.55496148637
1683,182200.09005522242
1684,169878.8252794782
1685,175010.44969266502
1686,167771.98249090012
1687,170006.14500691032
1688,188583.40937627302
1689,194087.31025635477
1690,193017.64242342085
1691,180932.40341630668
1692,260866.79602374166
1693,162553.21769912256
1694,183979.5058429328
1695,166318.3986025204
1696,278412.6643231886
1697,171511.75571890516
1698,345817.25551365264
1699,319880.23847536126
1700,244928.5980862067
1701,255345.92892490164
1702,252704.94463984607
1703,241888.22525097386
1704,290948.7375400433
1705,232243.38495447946
1706,454764.9461320475
1707,215706.3289185482
1708,207037.4497242817
1709,265136.8262838606
1710,218727.2312777188
1711,269750.44278390467
1712,263591.3404846562
1713,272128.0094414689
1714,225367.31239986958
1715,206401.23561865665
1716,184132.34739710667
1717,171990.39948910428
1718,138252.64479479793
1719,201618.39486664173
1720,252998.72597723416
1721,164998.2498011947
1722,128078.83971066473
1723,154892.65394424283
1724,205425.43838543363
1725,241582.67089154007
1726,183100.0807463639
1727,152693.48449239857
1728,175251.1682635557
1729,169216.28831918628
1730,156745.10700824962
1731,121401.27684182272
1732,133289.90960240437
1733,117183.92971748608
1734,126726.86542495263
1735,130989.06776013394
1736,112289.57852871301
1737,323565.48972352914
1738,239508.83579399294
1739,261215.48426664766
1740,220859.14669615575
1741,190965.75969342762
1742,176485.54089298967
1743,176380.1996577568
1744,336634.8302125026
1745,217315.60877170853
1746,193774.2956280169
1747,216658.28588428735
1748,229806.49991677643
1749,145448.62317975555
1750,127209.46686094523
1751,244148.54645026635
1752,119685.41984167889
1753,144628.24976809457
1754,199911.9585443487
1755,162062.63337986532
1756,130231.5318725902
1757,123279.29127466826
1758,141530.27062201704
1759,155940.06608496548
1760,167262.198996098
1761,142859.79050534347
1762,179487.5205627577
1763,178856.59696558703
1764,115188.46209650284
1765,177680.66246938732
1766,186059.81926759586
1767,234911.32257088477
1768,142326.44835659963
1769,173915.07783935976
1770,153272.0477958398
1771,129009.17165444855
1772,132756.22421326282
1773,135040.96668901
1774,145663.194902201
1775,141565.7823214388
1776,123869.38798379195
1777,110190.83512929622
1778,142408.1555391768
1779,114067.10168524759
1780,175517.20900955723
1781,128155.56185233228
1782,94605.59438141398
1783,142028.89617358136
1784,105824.98795253881
1785,123430.9979379133
1786,144387.14618403825
1787,164938.1859919729
1788,68577.31732164246
1789,100552.40929930835
1790,85540.84985929442
1791,193324.14035446855
1792,161267.95758518847
1793,125575.57550889373
1794,154459.17096295953
1795,134201.41454174687
1796,127044.15676072068
1797,116818.18308457978
1798,124853.55219898681
1799,114270.46032863337
1800,124611.91407911081
1801,127536.48605736146
1802,132749.8671367773
1803,150502.23811300367
1804,141238.4686518705
1805,135468.2196250046
1806,121164.79687783001
1807,126328.59887391694
1808,123693.40418496609
1809,126903.05526851673
1810,145642.0273886349
1811,88844.65539251392
1812,96021.3871303761
1813,124450.39051130346
1814,97351.57395728756
1815,65930.90088722316
1816,102350.33598496579
1817,102844.12551133479
1818,143402.59603672527
1819,131970.8289761483
1820,67946.4301514232
1821,114151.69604218367
1822,148182.01598358288
1823,35589.4369324734
1824,128108.1115289444
1825,132855.1312416938
1826,101507.86654421482
1827,105526.04218599557
1828,130598.96844888027
1829,112584.15617943689
1830,137309.16952530213
1831,147450.93463932816
1832,82046.71155567326
1833,137103.59747994688
1834,117423.08723569478
1835,124250.29603705484
1836,126641.47062019548
1837,85639.23989152584
1838,118482.92372938116
1839,100410.96244699262
1840,152338.45503855956
1841,142680.4096362346
1842,87740.04122788926
1843,133973.952156312
1844,136923.70664562803
1845,137431.62062551166
1846,154998.84311080846
1847,158208.25217704166
1848,38734.922947613515
1849,109173.13516907024
1850,117217.36315367496
1851,152691.97318551946
1852,123429.02240935613
1853,129194.96802768795
1854,163156.93250855483
1855,142023.71998447806
1856,220900.79625974852
1857,140412.35906721995
1858,142252.6969928008
1859,119719.77226574712
1860,149123.48253979292
1861,118773.30363062271
1862,320520.09570831835
1863,309102.42190941644
1864,309116.59115064854
1865,330129.4882688282
1866,333036.90516678395
1867,227496.1806908898
1868,293149.0818966735
1869,205190.64642602787
1870,222716.80117516345
1871,242676.08260427657
1872,170172.0901738142
1873,244898.56796324425
1874,149181.35117370993
1875,198136.07212048495
1876,200176.7596844722
1877,209031.1992988903
1878,208515.35403847237
1879,132914.90764858545
1880,135954.6166156272
1881,243443.90101695314
1882,242952.68076357
1883,190894.84236004454
1884,204370.89892351523
1885,241718.42486622705
1886,286572.8896256003
1887,209877.4755097384
1888,271662.3645481321
1889,165044.38398511804
1890,118890.61762024734
1891,132960.77176042512
1892,99041.26572944877
1893,126838.54805906831
1894,126113.73636179161
1895,136091.82904856716
1896,125369.72853769112
1897,109528.06287598998
1898,114424.9569011268
1899,161200.79551238543
1900,149674.3291616832
1901,168402.17139321953
1902,146885.79136350416
1903,217129.45022714854
1904,146477.81250832955
1905,195490.83526963615
1906,166515.80479214608
1907,204197.25194975315
1908,113734.17478855241
1909,135513.59853086073
1910,121295.03603494974
1911,217807.809808744
1912,354236.3554855672
1913,144367.52351618625
1914,79994.85334298821
1915,293027.0756893833
1916,67837.67592819773
1917,259815.3785381918
1918,141189.74607808926
1919,172374.31651328903
1920,149714.8283988173
1921,397183.43133868964
1922,301093.31604563084
1923,230311.47075851623
1924,228426.13631064413
1925,193768.84698775786
1926,392924.2336506886
1927,135470.8421096373
1928,161768.11586867686
1929,126715.25458481588
1930,131424.15089444868
1931,140392.8649102878
1932,138077.74277809187
1933,192431.08674269982
1934,185918.42543203887
1935,173594.39467126716
1936,194705.42802829057
1937,180116.14715266923
1938,170212.02729760605
1939,232248.53573554129
1940,181023.38009566744
1941,176656.7325903138
1942,181890.93331482905
1943,203174.68274414577
1944,362192.9211384077
1945,387511.9395331013
1946,136350.53075396278
1947,302787.9115816649
1948,172554.89556223256
1949,241889.1690305403
1950,186304.95759400312
1951,248130.56946192821
1952,212893.08062923845
1953,163001.85483943505
1954,188635.5691573395
1955,132361.26983302872
1956,328415.29674501956
1957,153731.39962232788
1958,309832.24811539473
1959,145086.6932356345
1960,113498.06067315784
1961,121497.43604189427
1962,97462.75668224937
1963,105819.20236900382
1964,108426.36816180906
1965,144629.02631605335
1966,143696.94302281117
1967,290831.12812312006
1968,451689.75264510745
1969,398929.4571858512
1970,447225.2530896462
1971,475886.6397802814
1972,380413.44529359223
1973,259667.67776242233
1974,339652.072680098
1975,517962.4328742494
1976,267014.70051128604
1977,361792.2404221133
1978,367987.4971448464
1979,325261.30117920646
1980,195209.47668947984
1981,360144.2871160521
1982,219300.69681701384
1983,200858.893613559
1984,167247.31060844762
1985,224764.37324618147
1986,206607.68926141554
1987,186697.27912579876
1988,176028.45170451497
1989,189739.55708321277
1990,210123.24623441204
1991,227134.37300389475
1992,217038.34978306675
1993,166757.25367658748
1994,237197.0640291488
1995,183742.38609203888
1996,240192.2212935813
1997,303562.0545565343
1998,325150.1369444652
1999,258720.58079854533
2000,312736.2030262611
2001,267467.5331685633
2002,242209.70636791867
2003,261716.78835018704
2004,286314.4330619002
2005,225359.59561986383
2006,224677.85187890395
2007,244004.09852294088
2008,214312.09688017023
2009,197058.37839748367
2010,188808.201364171
2011,142812.75942789775
2012,171704.65211671425
2013,180264.76490070613
2014,184214.3506596684
2015,202691.2504452209
2016,192876.55264274008
2017,186958.67817844058
2018,123178.29060060422
2019,136374.97387099054
2020,105091.40174393653
2021,110851.05279346953
2022,182552.29009917084
2023,137711.3165713712
2024,262236.4093370687
2025,354988.33247444447
2026,174388.09725657737
2027,160492.33835275748
2028,154395.39724418012
2029,171958.68463576856
2030,273111.8531774046
2031,243209.88722704176
2032,255241.57963156645
2033,268994.1257451733
2034,168928.83423273213
2035,223207.65901609437
2036,195068.26184170216
2037,195779.51392960703
2038,319723.1108844887
2039,227847.69646350486
2040,293761.8415967302
2041,297998.69555694866
2042,206388.49467195585
2043,177898.91737078753
2044,178369.95009408487
2045,215943.33247545766
2046,142250.613522609
2047,147867.86223994248
2048,138867.15316186263
2049,141091.96110738587
2050,173665.1780425938
2051,104215.94977474339
2052,126434.48924958784
2053,148903.3086002574
2054,86079.04412308628
2055,155485.79979915384
2056,141636.4707423683
2057,112810.74540769044
2058,218798.8415150014
2059,128850.38347797703
2060,173572.8421399021
2061,175322.82803559914
2062,130635.17201899919
2063,115671.43465691742
2064,136507.73519383132
2065,117206.87559835378
2066,164443.1517672565
2067,112859.28464205697
2068,148793.37158868962
2069,90577.62931202954
2070,118202.25554923665
2071,101112.9908973534
2072,135432.82088412635
2073,133032.56668211942
2074,191451.77055115055
2075,145892.23359693354
2076,122224.13514048676
2077,156953.2299004162
2078,127445.13216706448
2079,133323.57567853056
2080,118372.55782587663
2081,125699.3436834214
2082,127001.31223229402
2083,146495.44785448947
2084,111926.00778910232
2085,121839.59895561522
2086,110218.25620081945
2087,118323.41452456349
2088,101464.29447802476
2089,82774.81160861136
2090,126235.297043712
2091,111201.94827670098
2092,118688.48737791172
2093,115531.24210304505
2094,115736.24607101746
2095,136394.5471133913
2096,85976.30862588697
2097,102852.92710309585
2098,143248.12145082725
2099,40553.40197271754
2100,79431.15555681815
2101,107222.62845344788
2102,124608.71153695633
2103,103604.17799637893
2104,133683.29718073952
2105,127123.87425183783
2106,40609.74715194465
2107,201142.36707847184
2108,116982.34449933088
2109,110499.66262858105
2110,128462.26954929704
2111,136012.13270956947
2112,137277.79234977264
2113,121842.81207103495
2114,117907.90374075226
2115,158314.28127678632
2116,117461.6058302162
2117,146221.4239056125
2118,118200.86124140696
2119,111061.36283841694
2120,113886.42497715018
2121,87925.8704414009
2122,117375.82415062295
2123,91550.69495343261
2124,161392.37441109456
2125,128222.89633535597
2126,146207.7891894177
2127,157028.8361351485
2128,126247.1037138813
2129,96244.85924562466
2130,135094.36675875
2131,138735.47952545574
2132,111164.12000558223
2133,123180.4811130161
2134,121503.29557220513
2135,102022.33204398787
2136,70871.29819963408
2137,108199.2239592925
2138,127398.2552348464
2139,151002.05505449433
2140,142274.30179242571
2141,148642.89526574418
2142,126532.8165242306
2143,146674.56775901234
2144,115086.77233583319
2145,137695.4768788642
2146,164188.03123264012
2147,129475.4881965135
2148,130027.11334301207
2149,145079.2016417454
2150,223955.0338477338
2151,122699.49128372344
2152,180078.42400216364
2153,169858.1913164386
2154,106356.47216144059
2155,147177.56960864813
2156,260836.207939882
2157,230998.02900724273
2158,231568.1565758011
2159,204538.22609239985
2160,176630.03559662914
2161,235494.1958029129
2162,415094.24002413417
2163,344238.4540297029
2164,244624.1768728198
2165,203356.2682716069
2166,156971.94133258823
2167,221921.67338560542
2168,194266.0530300683
2169,194965.84640835688
2170,215856.67427325045
2171,154511.18106636225
2172,130188.51885605311
2173,172820.31314729704
2174,227338.45692222516
2175,302136.0530481785
2176,322629.41716773773
2177,247879.04593277042
2178,210619.28283916105
2179,138985.1754259269
2180,214081.96849667473
2181,189722.33083844592
2182,221129.77077647473
2183,188496.87064715367
2184,124232.95149704967
2185,124932.24052937582
2186,151484.36026296485
2187,149499.57642001123
2188,158278.96978171667
2189,294008.28098176094
2190,81810.70621851929
2191,80352.37539217374
2192,90313.9616985192
2193,114839.81675396857
2194,103126.96698930043
2195,105646.71233785927
2196,101023.5427630588
2197,120431.34790954116
2198,161914.54490094067
2199,176657.47122777975
2200,149258.11547014758
2201,140747.03064403703
2202,216280.18019256313
2203,145533.61793650212
2204,178123.20653937463
2205,116818.15042262388
2206,145247.38515020293
2207,211841.42878576048
2208,261649.23616687275
2209,238390.7882276071
2210,122493.36058494405
2211,118288.88784088139
2212,120295.05082360946
2213,104932.0780082916
2214,133322.01951636188
2215,105758.65749660226
2216,145927.6218911545
2217,80281.37788016717
2218,84392.11789505811
2219,86425.57941917925
2220,80290.80469632399
2221,293441.9711198314
2222,269015.39312859275
2223,281949.1830911182
2224,213567.8221099109
2225,123545.52139430479
2226,189438.81764772817
2227,198921.04473202204
2228,260509.365965986
2229,248800.831212082
2230,154202.83917343648
2231,205487.56807055813
2232,178401.32417071908
2233,172216.01784189558
2234,234616.7372319807
2235,214195.99793489694
2236,264943.7627613433
2237,341808.55594916426
2238,194204.1323070665
2239,119444.39937266904
2240,157254.57473719187
2241,150704.09738501432
2242,124087.40740253229
2243,124580.89619613253
2244,101005.29673481526
2245,101683.33227204184
2246,140984.18621899057
2247,110605.36362373266
2248,129759.3362483905
2249,125400.37508902051
2250,134425.13158752338
2251,107297.79904715369
2252,183386.19085949182
2253,152908.2281489464
2254,174522.69824708672
2255,188831.12095197046
2256,175345.0286368981
2257,214970.5064446945
2258,159324.87026049403
2259,175480.28471430473
2260,158452.4041369825
2261,186998.440624484
2262,206358.2833844124
2263,365447.2975914633
2264,495184.63009500236
2265,150636.3449146868
2266,295284.0271189749
2267,383226.8510400476
2268,397515.96669093356
2269,151509.30553598184
2270,195118.3905694147
2271,219916.09614003805
2272,189648.6389472805
2273,162643.54095499558
2274,185600.11939154638
2275,168636.6009905848
2276,193096.2896211389
2277,182166.9612647239
2278,146271.98711734958
2279,129441.60439852529
2280,118203.97640335253
2281,163800.20389619307
2282,178724.32998225975
2283,104203.17666368921
2284,113613.72002981334
2285,145063.34236796887
2286,125309.7666419314
2287,362706.9945939574
2288,280036.17438190803
2289,365487.4520911773
2290,479123.7340009452
2291,332692.70324760425
2292,451795.66233263386
2293,488352.97321661987
2294,432781.801432956
2295,478254.0687728693
2296,292127.21322847996
2297,334261.2976018638
2298,336461.53019869426
2299,380649.73055129475
2300,341553.2084645264
2301,298221.4310734361
2302,242291.60517905123
2303,247769.70264038103
2304,246742.1006360786
2305,192011.54222902955
2306,188286.87485642955
2307,196296.6366657284
2308,216126.70002838626
2309,278446.8141361464
2310,207633.34277366402
2311,195612.51379402212
2312,170866.85365492196
2313,173134.7753288656
2314,172116.53331194533
2315,179898.05135964922
2316,192810.944598271
2317,184967.23845335547
2318,181959.73281953437
2319,180498.8898101469
2320,184262.32049322306
2321,239329.472485164
2322,179812.11503012732
2323,186407.89550246502
2324,173409.07524115534
2325,214360.94768207317
2326,168729.4233976588
2327,208565.6906996983
2328,226109.1590713979
2329,192997.31590289227
2330,184776.17367525797
2331,347895.8848855871
2332,402484.84884370875
2333,328572.8418553679
2334,251317.16789279142
2335,265191.64053839527
2336,322563.2843595926
2337,206103.70219124397
2338,274743.7060062523
2339,230363.99167056306
2340,413925.19720224594
2341,221757.48155189792
2342,239245.31584382817
2343,233582.69882960306
2344,233542.43884463212
2345,240038.7523013343
2346,212443.3638192138
2347,202260.54120100348
2348,241256.7098917308
2349,173125.10084944477
2350,306391.97944845026
2351,260010.17058839023
2352,246763.37657664766
2353,245006.06065833475
2354,144783.96732165615
2355,148041.06674826788
2356,151628.5085727026
2357,192820.23123786977
2358,193604.35784631103
2359,134369.27229275563
2360,115803.10908805874
2361,144645.25541864493
2362,267896.20331466605
2363,140588.12120531616
2364,161175.65119263742
2365,218393.70643355363
2366,192072.49948300055
2367,223617.273031633
2368,212919.58751765304
2369,218380.09868454625
2370,172189.09733383745
2371,169254.9350964408
2372,191133.18777917678
2373,283620.04900390975
2374,317930.55332902266
2375,248938.53857311266
2376,288895.0938601609
2377,362028.2079245171
2378,142212.8318917385
2379,214583.87237205874
2380,144299.02852087683
2381,168589.0744148629
2382,208007.79673543593
2383,204580.76293779907
2384,248198.70812305063
2385,158487.57459483488
2386,135246.42329001278
2387,135325.08472819306
2388,97042.39257694321
2389,121227.12224736917
2390,140069.04926310838
2391,144317.68448041222
2392,117013.52886747407
2393,166307.401233497
2394,140553.38271473986
2395,211433.1529365847
2396,141705.0823825058
2397,220021.35713411588
2398,131057.29144692034
2399,39737.72429253625
2400,65491.75996149389
2401,124772.56833717012
2402,132253.9233361931
2403,140361.58403717077
2404,144540.21507090612
2405,160771.7976159089
2406,142487.1461905964
2407,127027.57490232363
2408,140616.7221321079
2409,121532.93511169334
2410,172137.35885836458
2411,117864.58275518048
2412,154166.79408058999
2413,128151.59583968262
2414,148093.24562196658
2415,133274.44325653143
2416,128768.5160057871
2417,128983.05042918629
2418,132941.14446096084
2419,131015.90322371472
2420,123491.21040984646
2421,147177.02310195152
2422,109890.74175355799
2423,111536.018040879
2424,151127.04923396968
2425,202738.36216352045
2426,131866.75742737605
2427,132974.38922087627
2428,179692.0592726386
2429,114726.48927938873
2430,134738.36913357448
2431,108083.73390990643
2432,144908.21512155878
2433,147695.9470019942
2434,141778.79615243702
2435,149994.92526065253
2436,106380.07838495533
2437,108337.28416301507
2438,124572.51042125118
2439,105238.36528416912
2440,122806.59763610596
2441,95742.03269830116
2442,103800.91451322987
2443,126605.96771449067
2444,122770.56074978742
2445,84185.91041077624
2446,131106.56133224472
2447,174223.25182427373
2448,126820.59497012342
2449,109894.6815479664
2450,143842.53220194296
2451,129705.22203842997
2452,189762.5183833149
2453,93857.62650940933
2454,120003.91370856696
2455,119190.62268039213
2456,128519.04354293362
2457,131179.87233880686
2458,124913.60945906107
2459,109690.49113048706
2460,135696.81150827132
2461,123061.12437446174
2462,132257.81840505308
2463,124863.04422951437
2464,167886.34997599447
2465,139199.61791881136
2466,118824.74313786897
2467,132542.1760265186
2468,80690.31165563017
2469,81352.30901385476
2470,182994.27524187876
2471,211119.619963502
2472,158487.45066345754
2473,115545.81331671549
2474,77710.97427929506
2475,219430.15893044136
2476,114681.1000362119
2477,126622.74710786913
2478,149084.23298717313
2479,102762.57808582134
2480,154084.85189294638
2481,122703.14967477055
2482,125573.97626571885
2483,112757.44636923987
2484,125398.95903280097
2485,122986.86058372281
2486,150977.24100829998
2487,166772.63445248606
2488,167065.48295236382
2489,151882.08827101812
2490,143972.4068608535
2491,94201.7131218112
2492,193250.36317236524
2493,143998.21411974082
2494,150136.92027588352
2495,92116.51997430684
2496,235604.7484045748
2497,153013.96418121512
2498,111434.49820363126
2499,90260.19510693559
2500,125844.03886384107
2501,136801.25764687572
2502,150651.16325398404
2503,93839.2884316607
2504,200771.00496680292
2505,221207.21829868908
2506,249141.48852034824
2507,285154.6458767465
2508,251681.24983189307
2509,211987.80098153665
2510,217559.4585396837
2511,176245.2104258675
2512,209804.4986367419
2513,216248.4280592929
2514,251378.23125072994
2515,148369.57983813857
2516,174783.1904179672
2517,144868.7387829924
2518,152365.41777189812
2519,232555.07157038167
2520,218693.34404908118
2521,189700.76290783778
2522,221988.46086507506
2523,122816.47591879737
2524,136950.05658647724
2525,147337.30622638337
2526,138872.22172004599
2527,113204.47602799605
2528,126039.10389990159
2529,136613.55276288418
2530,125651.07911290744
2531,257287.24115797709
2532,227880.06542791508
2533,196666.45124187527
2534,227735.1274207894
2535,308343.72161018144
2536,227799.71774146738
2537,233276.48398790872
2538,184157.60559508027
2539,184066.28394604806
2540,176950.0263141866
2541,180164.80472960317
2542,165366.1870632504
2543,124884.03037482433
2544,128552.20080206894
2545,130939.63534012887
2546,129648.8592367441
2547,141067.8151014939
2548,147643.30537804347
2549,159404.56937364495
2550,1119143.6368493421
2551,139790.28842797675
2552,131074.43183197745
2553,73822.59901603607
2554,99890.25065426958
2555,120286.95912306146
2556,103943.86969679351
2557,113324.11401992074
2558,164896.385557276
2559,133998.17008934382
2560,151577.31366857336
2561,147147.0335841174
2562,130568.45303410078
2563,157708.32555162214
2564,194870.64070883286
2565,137615.20186109951
2566,150071.5047044036
2567,133711.08010733218
2568,200244.54766967907
2569,213408.18597693162
2570,117314.50566123723
2571,181768.66683729895
2572,153061.46201357042
2573,221558.91842115502
2574,295758.3756078552
2575,129803.53978388662
2576,119317.32007738754
2577,154625.97061258956
2578,90628.1837010327
2579,72574.51409640761
2580,116117.74028670091
2581,126195.0571467768
2582,130071.2420020425
2583,262987.859931352
2584,164803.52785044993
2585,183509.4488646094
2586,223646.71336969556
2587,198320.6497049802
2588,146877.64386500872
2589,148710.9359240716
2590,206169.42061505505
2591,214164.3084429505
2592,212248.08320616456
2593,248792.38063356763
2594,177349.36325954934
2595,203457.29696930954
2596,305465.3597423349
2597,182544.78139779423
2598,286265.5289953412
2599,328961.3056221402
2600,134974.79731978648
2601,141200.78041015312
2602,84669.00412760329
2603,91299.71500354217
2604,88295.81847031847
2605,80459.94951963746
2606,145165.944546079
2607,206384.28723888707
2608,192506.48564482693
2609,173794.4002711046
2610,112358.14730953012
2611,124981.25817523283
2612,157354.26872507136
2613,131637.86688520602
2614,125976.7223128898
2615,149348.00746461758
2616,146139.0447203099
2617,188709.5950121393
2618,202887.71311762062
2619,205961.70939802827
2620,190494.8775568076
2621,175274.50623490306
2622,179883.91905671544
2623,246433.30900667547
2624,305131.33992894896
2625,284178.4443270407
2626,171568.88220835445
2627,166934.827701264
2628,502166.9056244493
2629,525571.4084478072
2630,370454.25059036654
2631,485920.6556761291
2632,435678.9283855422
2633,303101.64983783773
2634,419210.24406495236
2635,155988.55935838196
2636,177876.26990753008
2637,176663.06473331896
2638,270688.42234516086
2639,183772.35574455452
2640,156338.67617470105
2641,103515.00038024357
2642,181059.3515287777
2643,105639.45086437344
2644,123118.30278000738
2645,105837.72088997846
2646,96151.60370921792
2647,103573.52737814971
2648,143432.03004845374
2649,150097.93116059687
2650,141596.2843372217
2651,139626.36482172814
2652,421788.55473452556
2653,243994.86426107
2654,254629.77584941767
2655,399845.2232846997
2656,324761.1111128474
2657,351961.56760822574
2658,303280.7841098127
2659,305560.4490887574
2660,358393.05656773
2661,365669.75588685373
2662,358822.2864907394
2663,276621.0730583347
2664,269961.5565633646
2665,328988.4996167843
2666,276257.1694809466
2667,168262.19109530767
2668,178872.72803225557
2669,177478.35028728412
2670,280069.3893166253
2671,183921.74220289904
2672,191914.2862901638
2673,205735.62303095136
2674,193709.16699172952
2675,174587.1945304921
2676,190592.63244742656
2677,198916.69933442093
2678,253887.7861558407
2679,269015.0429849081
2680,283471.4315065736
2681,425753.26482047467
2682,328217.4231885803
2683,550519.9681225226
2684,313384.60749542376
2685,329236.615881266
2686,255445.15988191296
2687,315553.42153294996
2688,216014.02300021882
2689,206332.07555260544
2690,454272.29772627197
2691,188944.4341051746
2692,141893.6181338025
2693,197400.68127949594
2694,143064.18421149784
2695,192315.33157639467
2696,183114.0629984352
2697,190496.51572189192
2698,196645.6025846088
2699,168508.69454176223
2700,153246.17448064164
2701,150947.47121446044
2702,114901.20446620429
2703,121975.80902504435
2704,141470.27376455927
2705,118099.89003518611
2706,115461.14114854569
2707,123766.20379317258
2708,135004.72717071904
2709,107886.77255343368
2710,129320.28296593664
2711,280338.1121573838
2712,388351.2388848378
2713,176413.14621359043
2714,151311.60088691543
2715,173548.2070800806
2716,150491.4440359737
2717,187324.11738408965
2718,226226.2483317619
2719,148694.22567515602
2720,173271.31579893216
2721,130211.2618608209
2722,161003.92076203728
2723,140024.72028904333
2724,124041.84723233135
2725,130130.03457980035
2726,150136.00476651028
2727,173992.0354092392
2728,171204.03875670527
2729,152352.0200531317
2730,147336.6162900123
2731,133327.4961413258
2732,130207.76958076676
2733,158556.7659188676
2734,140383.06277743538
